mirna_info	isomiR_rpm_embryo	miRNA_rpm_embryo	Total_rpm_embryo	isomiR_rpm_L1	miRNA_rpm_L1	Total_rpm_L1	isomiR_rpm_L2	miRNA_rpm_L2	Total_rpm_L2	isomiR_rpm_L3	miRNA_rpm_L3	Total_rpm_L3	isomiR_rpm_L4	miRNA_rpm_L4	Total_rpm_L4	isomiR_rpm_YA	miRNA_rpm_YA	Total_rpm_YA	isomiR_rpm_dauer	miRNA_rpm_dauer	Total_rpm_dauer
cel-miR-255-5p(*)	0.313429023214121	1.25371609285648	1.5671451160706	0	4.27168214887762	4.27168214887762	0.133332533338133	1.999988000072	2.13332053341013	0.16781831988689	1.6781831988689	1.8460015187558	0	1.00373758418431	1.00373758418431	0.16493417064914	1.31947336519312	1.48440753584226	0	0	0
cel-miR-8204-5p	0.626858046428241	5.64172241785417	6.26858046428241	0	0.632841799833721	0.632841799833721	0.133332533338133	0.666662666690667	0.7999952000288	0.16781831988689	0.16781831988689	0.335636639773781	0.167289597364051	0.501868792092154	0.669158389456205	0	0.16493417064914	0.16493417064914	0.635100008669115	2.75210003756617	3.38720004623528
cel-miR-5549-3p	0.783572558035302	3.60443376696239	4.38800632499769	0.474631349875291	0.15821044995843	0.632841799833721	0.133332533338133	0.3999976000144	0.533330133352533	0	1.00690991932134	1.00690991932134	0.334579194728103	2.34205436309672	2.67663355782482	0.16493417064914	2.30907838908796	2.4740125597371	0.105850001444853	0.42340000577941	0.529250007224263
cel-miR-8198-3p	1.5671451160706	0.783572558035302	2.3507176741059	0.474631349875291	0.15821044995843	0.632841799833721	0.133332533338133	0	0.133332533338133	0.671273279547562	0	0.671273279547562	2.17476476573267	0.669158389456205	2.84392315518887	3.29868341298279	0.989605023894838	4.28828843687763	0	0.211700002889705	0.211700002889705
cel-miR-2217b-3p	3.13429023214121	1.09700158124942	4.23129181339063	0.31642089991686	0	0.31642089991686	0.133332533338133	0.133332533338133	0.266665066676267	0	0.16781831988689	0.16781831988689	0.167289597364051	0	0.167289597364051	0	0	0	5.61005007657718	0.317550004334558	5.92760008091174
cel-miR-5552-3p	1.41043060446354	2.19400316249884	3.60443376696239	1.89852539950116	0	1.89852539950116	2.13332053341013	0	2.13332053341013	0.839091599434452	0	0.839091599434452	0.501868792092154	0.167289597364051	0.669158389456205	1.15453919454398	0.16493417064914	1.31947336519312	0.105850001444853	0.211700002889705	0.317550004334558
cel-miR-53-3p(*)	3.44771925535533	1.88057413928472	5.32829339464005	0.632841799833721	0	0.632841799833721	1.1999928000432	0	1.1999928000432	0.16781831988689	0	0.16781831988689	0.334579194728103	0	0.334579194728103	1.15453919454398	0	1.15453919454398	1.48190002022794	0.42340000577941	1.90530002600735
cel-miR-8202-5p	0.470143534821181	7.5222965571389	7.99244009196008	0	0	0	0	0	0	0	0.503454959660671	0.503454959660671	0	0.836447986820256	0.836447986820256	0.16493417064914	0.494802511947419	0.659736682596559	0	0.635100008669115	0.635100008669115
cel-miR-85-5p(*)	0	0	0	0	0	0	0	0	0	1.34254655909512	2.68509311819025	4.02763967728537	1.33831677891241	3.51308154464508	4.85139832355749	1.31947336519312	0.16493417064914	1.48440753584226	0	0.105850001444853	0.105850001444853
cel-miR-8186-5p	0	0	0	0.791052249792151	2.53136719933488	3.32241944912703	0.533330133352533	2.7999832001008	3.33331333345333	0.671273279547562	1.51036487898201	2.18163815852958	0.167289597364051	0.836447986820256	1.00373758418431	0	0.494802511947419	0.494802511947419	0.105850001444853	0	0.105850001444853
cel-miR-58b-5p	0	0.470143534821181	0.470143534821181	0	0	0	0.133332533338133	0.266665066676267	0.3999976000144	0	0.671273279547562	0.671273279547562	1.00373758418431	3.51308154464508	4.51681912882938	0.659736682596559	3.29868341298279	3.95842009557935	0	0.105850001444853	0.105850001444853
cel-miR-2221	0.15671451160706	0.15671451160706	0.313429023214121	0	0.474631349875291	0.474631349875291	0.266665066676267	1.1999928000432	1.46665786671947	0.16781831988689	0.671273279547562	0.839091599434452	0	0.167289597364051	0.167289597364051	0	0.329868341298279	0.329868341298279	0.740950010113968	5.39835007368748	6.13930008380145
cel-miR-356b-5p(*)	4.85814985981887	2.3507176741059	7.20886753392477	0	0	0	0	0.3999976000144	0.3999976000144	0	0	0	0	0	0	0	0.329868341298279	0.329868341298279	0.84680001155882	0.84680001155882	1.69360002311764
cel-miR-41-3p	7.5222965571389	0	7.5222965571389	0.15821044995843	0	0.15821044995843	0	0	0	0	0	0	0.167289597364051	0	0.167289597364051	0.329868341298279	0	0.329868341298279	1.16435001589338	0	1.16435001589338
cel-miR-1019-5p(*)	0.783572558035302	1.88057413928472	2.66414669732003	0	0	0	0.133332533338133	0.266665066676267	0.3999976000144	0.16781831988689	0	0.16781831988689	0	0	0	0.16493417064914	0	0.16493417064914	3.91645005345954	1.90530002600735	5.82175007946689
cel-miR-1020-5p(*)	0	0	0	0.31642089991686	0	0.31642089991686	0.266665066676267	0	0.266665066676267	3.69200303751159	0	3.69200303751159	2.67663355782482	0.167289597364051	2.84392315518887	1.48440753584226	0.16493417064914	1.6493417064914	0	0.105850001444853	0.105850001444853
cel-miR-4809-3p	1.25371609285648	0.626858046428241	1.88057413928472	1.10747314970901	0	1.10747314970901	0.7999952000288	0.133332533338133	0.933327733366933	0	0	0	0	0	0	0.16493417064914	0.16493417064914	0.329868341298279	2.64625003612131	1.69360002311764	4.33985005923895
cel-miR-8190-3p	1.72385962767766	0.313429023214121	2.03728865089178	1.74031494954273	0.474631349875291	2.21494629941802	0.7999952000288	0.533330133352533	1.33332533338133	0	0	0	0	0	0	0.16493417064914	0	0.16493417064914	2.11700002889705	0.635100008669115	2.75210003756617
cel-miR-4925	0	4.38800632499769	4.38800632499769	0.474631349875291	0.31642089991686	0.791052249792151	0.133332533338133	0	0.133332533338133	0.16781831988689	0.16781831988689	0.335636639773781	0.167289597364051	0	0.167289597364051	0	0	0	0	2.54040003467646	2.54040003467646
cel-miR-8210-5p	1.09700158124942	0.783572558035302	1.88057413928472	0.15821044995843	0	0.15821044995843	0.133332533338133	0.266665066676267	0.3999976000144	0.335636639773781	0.16781831988689	0.503454959660671	0	0	0	0	0	0	3.81060005201469	1.16435001589338	4.97495006790807
cel-miR-8205-5p	4.54472083660475	0.15671451160706	4.70143534821181	0	0	0	0.133332533338133	0	0.133332533338133	0	0	0	0	0	0	0.16493417064914	0	0.16493417064914	1.58775002167279	1.05850001444853	2.64625003612131
cel-miR-2213-5p(*)	1.41043060446354	0	1.41043060446354	1.10747314970901	0.632841799833721	1.74031494954273	1.33332533338133	0.133332533338133	1.46665786671947	0.503454959660671	0	0.503454959660671	0.167289597364051	0	0.167289597364051	0.329868341298279	0.494802511947419	0.824670853245698	1.05850001444853	0.317550004334558	1.37605001878308
cel-miR-8193-5p	0.313429023214121	0	0.313429023214121	0.15821044995843	0	0.15821044995843	1.06666026670507	0.266665066676267	1.33332533338133	0.671273279547562	0	0.671273279547562	1.84018557100456	0.167289597364051	2.00747516836862	0.989605023894838	0.329868341298279	1.31947336519312	0.42340000577941	1.05850001444853	1.48190002022794
cel-miR-360-5p(*)	0	0.15671451160706	0.15671451160706	0	1.26568359966744	1.26568359966744	0.133332533338133	1.5999904000576	1.73332293339573	0	0.335636639773781	0.335636639773781	0.167289597364051	1.33831677891241	1.50560637627646	0	0.824670853245698	0.824670853245698	0.211700002889705	0.952650013003673	1.16435001589338
cel-miR-5550-3p	1.41043060446354	0.15671451160706	1.5671451160706	0.949262699750581	0	0.949262699750581	0.533330133352533	0	0.533330133352533	0.671273279547562	0	0.671273279547562	0.669158389456205	0	0.669158389456205	0.494802511947419	0	0.494802511947419	1.16435001589338	0.211700002889705	1.37605001878308
cel-miR-76-5p(*)	0.783572558035302	2.66414669732002	3.44771925535533	0.15821044995843	0.15821044995843	0.31642089991686	0.133332533338133	0.3999976000144	0.533330133352533	0.16781831988689	0.335636639773781	0.503454959660671	0	0.501868792092154	0.501868792092154	0.329868341298279	0.329868341298279	0.659736682596559	0	0.211700002889705	0.211700002889705
cel-miR-2209c-3p	0.470143534821181	2.66414669732002	3.13429023214121	0	0	0	0	0.133332533338133	0.133332533338133	0	0	0	0.167289597364051	0	0.167289597364051	0.329868341298279	0.494802511947419	0.824670853245698	0.317550004334558	1.48190002022794	1.79945002456249
cel-miR-1022-3p(*)	0.470143534821181	0	0.470143534821181	0.15821044995843	0.15821044995843	0.31642089991686	0.266665066676267	0	0.266665066676267	0.16781831988689	0.16781831988689	0.335636639773781	0.167289597364051	0	0.167289597364051	0	0	0	3.81060005201469	0.635100008669115	4.44570006068381
cel-miR-254-5p(*)	0	0.783572558035302	0.783572558035302	0	0.31642089991686	0.31642089991686	0.3999976000144	0.7999952000288	1.1999928000432	0	0.16781831988689	0.16781831988689	0	0.334579194728103	0.334579194728103	0	0.494802511947419	0.494802511947419	0.317550004334558	2.11700002889705	2.43455003323161
cel-miR-4806-3p	0.470143534821181	0.470143534821181	0.940287069642362	0.474631349875291	0.474631349875291	0.949262699750581	0.133332533338133	0.666662666690667	0.7999952000288	0	0.335636639773781	0.335636639773781	0.334579194728103	0.334579194728103	0.669158389456205	0	0.329868341298279	0.329868341298279	0.42340000577941	1.05850001444853	1.48190002022794
cel-miR-8212-3p	0	0	0	0.15821044995843	0.949262699750581	1.10747314970901	0.666662666690667	1.33332533338133	1.999988000072	0	0.503454959660671	0.503454959660671	0	1.00373758418431	1.00373758418431	0.16493417064914	0.659736682596559	0.824670853245698	0	0	0
cel-miR-2209b-3p	0.626858046428241	1.5671451160706	2.19400316249884	0	0.15821044995843	0.15821044995843	0.133332533338133	0.3999976000144	0.533330133352533	0	0	0	0	0	0	0.329868341298279	0	0.329868341298279	1.16435001589338	1.05850001444853	2.2228500303419
cel-miR-5593-5p	0	0.15671451160706	0.15671451160706	1.42389404962587	0.31642089991686	1.74031494954273	0.7999952000288	0.266665066676267	1.06666026670507	0.503454959660671	0	0.503454959660671	0.167289597364051	0	0.167289597364051	0.989605023894838	0	0.989605023894838	0.529250007224263	0.211700002889705	0.740950010113968
cel-miR-4810a	0.15671451160706	1.72385962767766	1.88057413928472	0.15821044995843	0.15821044995843	0.31642089991686	0.133332533338133	1.06666026670507	1.1999928000432	0	0	0	0.167289597364051	0	0.167289597364051	0	0	0	0.105850001444853	1.58775002167279	1.69360002311764
cel-miR-2216-5p	0.626858046428241	0.470143534821181	1.09700158124942	0.15821044995843	0	0.15821044995843	0.7999952000288	0.3999976000144	1.1999928000432	0.839091599434452	0.335636639773781	1.17472823920823	0	0.167289597364051	0.167289597364051	0.989605023894838	0	0.989605023894838	0.317550004334558	0.105850001444853	0.42340000577941
cel-miR-8208-3p	0	0	0	0.474631349875291	0.791052249792151	1.26568359966744	0.266665066676267	0.7999952000288	1.06666026670507	0.335636639773781	1.34254655909512	1.6781831988689	0.334579194728103	0.501868792092154	0.836447986820256	0	0.329868341298279	0.329868341298279	0	0	0
cel-miR-786-5p(*)	0.783572558035302	0.15671451160706	0.940287069642362	0	0	0	0	0	0	0.671273279547562	0	0.671273279547562	1.67289597364051	0	1.67289597364051	1.15453919454398	0.16493417064914	1.31947336519312	0.42340000577941	0.105850001444853	0.529250007224263
cel-miR-798	0.470143534821181	0.783572558035302	1.25371609285648	0	0	0	0	0	0	0.503454959660671	0.16781831988689	0.671273279547562	0.836447986820256	1.00373758418431	1.84018557100456	0.824670853245698	0	0.824670853245698	0	0.317550004334558	0.317550004334558
cel-miR-8206-5p	0.15671451160706	0	0.15671451160706	0.15821044995843	0.791052249792151	0.949262699750581	0.3999976000144	0.3999976000144	0.7999952000288	0.671273279547562	1.17472823920823	1.84600151875579	0	0.501868792092154	0.501868792092154	0.329868341298279	0.16493417064914	0.494802511947419	0	0	0
cel-miR-2218a-3p(*)	0.626858046428241	1.72385962767766	2.3507176741059	0	0	0	0.266665066676267	0.266665066676267	0.533330133352533	0	0.16781831988689	0.16781831988689	0.167289597364051	0.167289597364051	0.334579194728103	0	0	0	0.635100008669115	0.635100008669115	1.27020001733823
cel-miR-2218b-3p(*)	0.15671451160706	1.09700158124942	1.25371609285648	0.15821044995843	0.791052249792151	0.949262699750581	0.133332533338133	0.533330133352533	0.666662666690667	0	0.335636639773781	0.335636639773781	0	0.167289597364051	0.167289597364051	0.16493417064914	0.659736682596559	0.824670853245698	0	0.317550004334558	0.317550004334558
cel-miR-5545-3p	1.25371609285648	0.783572558035302	2.03728865089178	0.791052249792151	0	0.791052249792151	0.133332533338133	0	0.133332533338133	0.16781831988689	0	0.16781831988689	0	0	0	0.824670853245698	0	0.824670853245698	0.317550004334558	0.211700002889705	0.529250007224263
cel-miR-65-5p	0	0	0	0.31642089991686	0	0.31642089991686	0.933327733366933	0	0.933327733366933	1.17472823920823	0	1.17472823920823	1.00373758418431	0	1.00373758418431	0.824670853245698	0	0.824670853245698	0	0	0
cel-miR-234-5p(*)	0	1.09700158124942	1.09700158124942	0	0.15821044995843	0.15821044995843	0.133332533338133	0.3999976000144	0.533330133352533	0.335636639773781	0.16781831988689	0.503454959660671	0.167289597364051	0.334579194728103	0.501868792092154	0.16493417064914	0	0.16493417064914	0.317550004334558	0.84680001155882	1.16435001589338
cel-miR-392-3p	0	0.470143534821181	0.470143534821181	0	0	0	0.133332533338133	0	0.133332533338133	0.335636639773781	0.16781831988689	0.503454959660671	0.334579194728103	0	0.334579194728103	0.16493417064914	0.16493417064914	0.329868341298279	1.05850001444853	1.27020001733823	2.32870003178676
cel-miR-360-3p	2.03728865089178	0	2.03728865089178	0	0	0	0.133332533338133	0	0.133332533338133	0	0	0	0	0	0	0.329868341298279	0	0.329868341298279	1.48190002022794	0.105850001444853	1.58775002167279
cel-miR-8211-5p	0.15671451160706	0	0.15671451160706	0.15821044995843	0	0.15821044995843	0.7999952000288	0.133332533338133	0.933327733366933	0.335636639773781	0	0.335636639773781	0.167289597364051	0	0.167289597364051	0	0	0	2.32870003178676	0	2.32870003178676
cel-miR-2208b-3p	0.313429023214121	0.940287069642362	1.25371609285648	0	0.15821044995843	0.15821044995843	0.133332533338133	0.133332533338133	0.266665066676267	0.16781831988689	0.16781831988689	0.335636639773781	0.167289597364051	0	0.167289597364051	0.16493417064914	0.16493417064914	0.329868341298279	1.05850001444853	0.42340000577941	1.48190002022794
cel-miR-8192-3p	0.313429023214121	1.41043060446354	1.72385962767766	0	0	0	0.133332533338133	0.133332533338133	0.266665066676267	0	0	0	0	0	0	0.16493417064914	0.16493417064914	0.329868341298279	0.105850001444853	1.27020001733823	1.37605001878308
cel-miR-4810b-5p	3.13429023214121	0	3.13429023214121	0	0	0	0	0	0	0	0	0	0	0	0	0.16493417064914	0	0.16493417064914	0.105850001444853	0	0.105850001444853
cel-miR-4927	0	0.15671451160706	0.15671451160706	0.791052249792151	0	0.791052249792151	0.266665066676267	0.133332533338133	0.3999976000144	0.503454959660671	0	0.503454959660671	0.167289597364051	0	0.167289597364051	0.494802511947419	0	0.494802511947419	0.42340000577941	0.317550004334558	0.740950010113968
cel-miR-2209c-5p(*)	2.03728865089178	0	2.03728865089178	0	0	0	0.133332533338133	0	0.133332533338133	0	0	0	0.334579194728103	0	0.334579194728103	0	0	0	0.42340000577941	0	0.42340000577941
cel-miR-4810b-3p	0.15671451160706	0.470143534821181	0.626858046428241	0	0.15821044995843	0.15821044995843	0.133332533338133	0.133332533338133	0.266665066676267	0	0	0	0.167289597364051	0	0.167289597364051	0	0	0	0.105850001444853	1.48190002022794	1.58775002167279
cel-miR-245-5p(*)	0.15671451160706	0.626858046428241	0.783572558035301	0.15821044995843	0	0.15821044995843	0	0.266665066676267	0.266665066676267	0	0.335636639773781	0.335636639773781	0.167289597364051	0.167289597364051	0.334579194728103	0.16493417064914	0	0.16493417064914	0	0.529250007224263	0.529250007224263
cel-miR-8204-3p	2.19400316249884	0	2.19400316249884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317550004334558	0	0.317550004334558
cel-miR-2216-3p(*)	0.313429023214121	1.09700158124942	1.41043060446354	0	0.15821044995843	0.15821044995843	0	0	0	0	0.335636639773781	0.335636639773781	0.167289597364051	0	0.167289597364051	0	0	0	0.211700002889705	0.105850001444853	0.317550004334558
cel-miR-8189-5p	0	0.313429023214121	0.313429023214121	0	0.15821044995843	0.15821044995843	0.666662666690667	0	0.666662666690667	0	0.16781831988689	0.16781831988689	0	0	0	0.329868341298279	0	0.329868341298279	0.740950010113968	0	0.740950010113968
cel-miR-2218a-5p	0	1.72385962767766	1.72385962767766	0	0	0	0	0.133332533338133	0.133332533338133	0	0	0	0.167289597364051	0	0.167289597364051	0	0	0	0.105850001444853	0.211700002889705	0.317550004334558
cel-miR-58b-3p	0.15671451160706	0.940287069642362	1.09700158124942	0	0	0	0	0	0	0.335636639773781	0	0.335636639773781	0.167289597364051	0.167289597364051	0.334579194728103	0.329868341298279	0	0.329868341298279	0.211700002889705	0	0.211700002889705
cel-miR-5593-3p	0.626858046428241	0.470143534821181	1.09700158124942	0	0.31642089991686	0.31642089991686	0.133332533338133	0	0.133332533338133	0	0.16781831988689	0.16781831988689	0	0	0	0.16493417064914	0	0.16493417064914	0.105850001444853	0.317550004334558	0.42340000577941
cel-miR-5547-5p	0.940287069642362	0	0.940287069642362	0	0	0	0.133332533338133	0	0.133332533338133	0.503454959660671	0.16781831988689	0.671273279547562	0	0	0	0.16493417064914	0	0.16493417064914	0.317550004334558	0	0.317550004334558
cel-miR-2210-5p(*)	0	0	0	0	0	0	0	0	0	0	0	0	0.334579194728103	0.167289597364051	0.501868792092154	0	0	0	0.42340000577941	1.27020001733823	1.69360002311764
cel-miR-784-3p(*)	0.15671451160706	0	0.15671451160706	0	0	0	0	0	0	0.335636639773781	0.335636639773781	0.671273279547562	0.167289597364051	0.501868792092154	0.669158389456205	0	0.329868341298279	0.329868341298279	0	0.317550004334558	0.317550004334558
cel-miR-1832b-3p	0.470143534821181	0	0.470143534821181	0	0	0	0.533330133352533	0.266665066676267	0.7999952000288	0	0	0	0	0.167289597364051	0.167289597364051	0	0.16493417064914	0.16493417064914	0.529250007224263	0	0.529250007224263
cel-miR-8207-3p	0	0.15671451160706	0.15671451160706	0.15821044995843	0	0.15821044995843	0.3999976000144	0.266665066676267	0.666662666690667	0.503454959660671	0	0.503454959660671	0.167289597364051	0.167289597364051	0.334579194728103	0.16493417064914	0	0.16493417064914	0.105850001444853	0	0.105850001444853
cel-miR-5595-5p	0.313429023214121	0.940287069642362	1.25371609285648	0	0	0	0	0.133332533338133	0.133332533338133	0	0.16781831988689	0.16781831988689	0	0	0	0	0	0	0.105850001444853	0.317550004334558	0.42340000577941
cel-miR-1832b-5p(*)	0.313429023214121	0.15671451160706	0.470143534821181	0	0	0	0.133332533338133	0.266665066676267	0.3999976000144	0	0.503454959660671	0.503454959660671	0	0.167289597364051	0.167289597364051	0	0.329868341298279	0.329868341298279	0	0	0
cel-miR-1828	0.313429023214121	0	0.313429023214121	0	0	0	0.266665066676267	0.266665066676267	0.533330133352533	0	0.335636639773781	0.335636639773781	0	0	0	0.16493417064914	0.16493417064914	0.329868341298279	0.211700002889705	0	0.211700002889705
cel-miR-8210-3p	0	0	0	0	0.15821044995843	0.15821044995843	0.3999976000144	0	0.3999976000144	0.16781831988689	0	0.16781831988689	0	0.501868792092154	0.501868792092154	0	0	0	0.211700002889705	0.211700002889705	0.42340000577941
cel-miR-8203-3p	0.313429023214121	0	0.313429023214121	0	0	0	0.266665066676267	0	0.266665066676267	0	0	0	0.167289597364051	0	0.167289597364051	0.16493417064914	0	0.16493417064914	0.317550004334558	0.317550004334558	0.635100008669115
cel-miR-2953-5p	0	0	0	0.15821044995843	0	0.15821044995843	0.133332533338133	0.3999976000144	0.533330133352533	0	0.335636639773781	0.335636639773781	0	0	0	0	0	0	0.317550004334558	0.105850001444853	0.42340000577941
cel-miR-4805-5p(*)	0.783572558035302	0.313429023214121	1.09700158124942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211700002889705	0.105850001444853	0.317550004334558
cel-miR-1824-3p(*)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105850001444853	1.27020001733823	1.37605001878308
cel-miR-4926	0	0	0	0	0.474631349875291	0.474631349875291	0.3999976000144	0	0.3999976000144	0	0.16781831988689	0.16781831988689	0	0	0	0	0.329868341298279	0.329868341298279	0	0	0
cel-miR-2219-3p(*)	0	0.15671451160706	0.15671451160706	0.15821044995843	0.15821044995843	0.31642089991686	0.133332533338133	0.266665066676267	0.3999976000144	0	0	0	0.167289597364051	0	0.167289597364051	0	0.329868341298279	0.329868341298279	0	0	0
cel-miR-792-5p(*)	0	0	0	0	0.31642089991686	0.31642089991686	0	0	0	0	0	0	0	0.167289597364051	0.167289597364051	0	0	0	0.529250007224263	0.317550004334558	0.84680001155882
cel-lin-4-3p(*)	0	0	0	0	0	0	0.133332533338133	0	0.133332533338133	1.00690991932134	0	1.00690991932134	0.167289597364051	0	0.167289597364051	0	0	0	0	0	0
cel-miR-247-5p(*)	0	0.15671451160706	0.15671451160706	0	0	0	0	0.133332533338133	0.133332533338133	0	0.503454959660671	0.503454959660671	0	0.334579194728103	0.334579194728103	0	0	0	0	0.105850001444853	0.105850001444853
cel-miR-8206-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529250007224263	0.635100008669115	1.16435001589338
cel-miR-1818	0.15671451160706	0	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635100008669115	0.317550004334558	0.952650013003673
cel-miR-1821-5p	0	0.15671451160706	0.15671451160706	0.31642089991686	0	0.31642089991686	0	0.133332533338133	0.133332533338133	0	0.16781831988689	0.16781831988689	0	0.167289597364051	0.167289597364051	0	0	0	0.105850001444853	0	0.105850001444853
cel-miR-2207-5p	0.15671451160706	0	0.15671451160706	0	0	0	0.133332533338133	0	0.133332533338133	0	0	0	0	0.167289597364051	0.167289597364051	0.16493417064914	0	0.16493417064914	0	0.317550004334558	0.317550004334558
cel-miR-252-3p(*)	0.15671451160706	0	0.15671451160706	0	0	0	0.3999976000144	0	0.3999976000144	0	0	0	0	0	0	0.16493417064914	0	0.16493417064914	0.211700002889705	0	0.211700002889705
cel-lsy-6-5p(*)	0.313429023214121	0	0.313429023214121	0	0	0	0.133332533338133	0	0.133332533338133	0	0	0	0.167289597364051	0	0.167289597364051	0	0	0	0.317550004334558	0	0.317550004334558
cel-miR-1819-5p(*)	0	0	0	0	0	0	0	0.266665066676267	0.266665066676267	0	0.335636639773781	0.335636639773781	0	0	0	0	0	0	0	0.317550004334558	0.317550004334558
cel-miR-392-5p(*)	0	0	0	0	0	0	0	0	0	0.16781831988689	0	0.16781831988689	0	0	0	0	0	0	0.317550004334558	0.42340000577941	0.740950010113968
cel-miR-5595-3p	0	0	0	0	0	0	0	0.266665066676267	0.266665066676267	0.16781831988689	0	0.16781831988689	0	0	0	0	0	0	0.105850001444853	0.317550004334558	0.42340000577941
cel-miR-5553-5p(*)	0	0	0	0	0	0	0.133332533338133	0	0.133332533338133	0.335636639773781	0	0.335636639773781	0	0	0	0.16493417064914	0	0.16493417064914	0.211700002889705	0	0.211700002889705
cel-miR-4921	0	0.470143534821181	0.470143534821181	0	0	0	0	0.266665066676267	0.266665066676267	0	0	0	0	0	0	0	0	0	0	0.105850001444853	0.105850001444853
cel-miR-5553-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334579194728103	0.334579194728103	0	0.16493417064914	0.16493417064914	0.317550004334558	0	0.317550004334558
cel-miR-8192-5p	0	0.15671451160706	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529250007224263	0.105850001444853	0.635100008669115
cel-miR-8203-5p	0	0.313429023214121	0.313429023214121	0.15821044995843	0	0.15821044995843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317550004334558	0.317550004334558
cel-miR-8208-5p	0	0	0	0	0.15821044995843	0.15821044995843	0	0	0	0	0.335636639773781	0.335636639773781	0	0	0	0	0.16493417064914	0.16493417064914	0	0.105850001444853	0.105850001444853
cel-miR-5551-3p(*)	0.313429023214121	0	0.313429023214121	0	0	0	0	0	0	0	0	0	0.167289597364051	0.167289597364051	0.334579194728103	0	0	0	0.105850001444853	0	0.105850001444853
cel-miR-4922	0	0	0	0.15821044995843	0	0.15821044995843	0	0	0	0.16781831988689	0	0.16781831988689	0.167289597364051	0	0.167289597364051	0	0.16493417064914	0.16493417064914	0	0	0
cel-miR-2211-3p	0	0.15671451160706	0.15671451160706	0	0.31642089991686	0.31642089991686	0	0	0	0	0	0	0.167289597364051	0	0.167289597364051	0	0	0	0	0	0
cel-miR-8209-3p	0	0	0	0	0	0	0.266665066676267	0.133332533338133	0.3999976000144	0	0	0	0	0	0	0	0	0	0.105850001444853	0.105850001444853	0.211700002889705
cel-miR-355-3p(*)	0.15671451160706	0.313429023214121	0.470143534821181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105850001444853	0	0.105850001444853
cel-miR-4934	0	0.313429023214121	0.313429023214121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211700002889705	0.211700002889705
cel-miR-8200-3p	0	0	0	0	0	0	0	0	0	0.16781831988689	0	0.16781831988689	0	0.334579194728103	0.334579194728103	0	0	0	0	0	0
cel-miR-1833	0	0	0	0	0	0	0	0.266665066676267	0.266665066676267	0	0	0	0	0	0	0	0	0	0.211700002889705	0	0.211700002889705
cel-miR-8201-3p	0	0.15671451160706	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317550004334558	0	0.317550004334558
cel-miR-2208a-3p(*)	0	0.470143534821181	0.470143534821181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-5546-5p(*)	0.470143534821181	0	0.470143534821181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-2207-3p(*)	0	0	0	0.15821044995843	0	0.15821044995843	0	0	0	0	0	0	0	0	0	0	0	0	0.211700002889705	0	0.211700002889705
cel-miR-266	0	0	0	0	0	0	0.133332533338133	0	0.133332533338133	0	0	0	0	0	0	0	0	0	0.211700002889705	0	0.211700002889705
cel-miR-249-5p(*)	0	0	0	0	0	0	0	0	0	0.335636639773781	0	0.335636639773781	0	0	0	0	0	0	0	0	0
cel-miR-8195-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167289597364051	0.167289597364051	0	0.16493417064914	0.16493417064914	0	0	0
cel-miR-8191-5p	0	0	0	0.15821044995843	0	0.15821044995843	0	0	0	0	0	0	0.167289597364051	0	0.167289597364051	0	0	0	0	0	0
cel-miR-8198-5p	0.15671451160706	0	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0.16493417064914	0	0.16493417064914	0	0	0
cel-miR-59-5p(*)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317550004334558	0	0.317550004334558
cel-miR-2220-5p(*)	0	0.15671451160706	0.15671451160706	0	0.15821044995843	0.15821044995843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-354-3p	0	0	0	0.15821044995843	0	0.15821044995843	0.133332533338133	0	0.133332533338133	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-5550-5p(*)	0.15671451160706	0	0.15671451160706	0	0	0	0.133332533338133	0	0.133332533338133	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-8193-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167289597364051	0.167289597364051	0	0	0	0	0.105850001444853	0.105850001444853
cel-miR-8209-5p	0	0	0	0.15821044995843	0	0.15821044995843	0	0	0	0	0	0	0	0	0	0	0	0	0.105850001444853	0	0.105850001444853
